"continent","iso3c","country_region","province_state","ts","confirmed","deaths","recovered","who_region","who_region_code","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date","lat","lon"
"Asia","CHN","China","Guangxi",2020-02-05,150,0,13,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-06,168,0,14,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-07,172,0,17,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-08,183,0,17,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-09,195,1,18,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-10,210,1,24,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-11,215,1,33,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-12,222,1,32,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-13,222,2,33,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-14,226,2,36,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-15,235,2,44,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-16,237,2,49,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-17,238,2,53,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-18,242,2,69,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-19,244,2,86,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-20,245,2,90,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-21,246,2,97,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-22,249,2,104,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-23,249,2,106,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-24,251,2,112,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-25,252,2,134,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-26,252,2,147,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-27,252,2,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-28,252,2,168,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-02-29,252,2,176,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-01,252,2,181,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-02,252,2,192,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-03,252,2,202,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-04,252,2,210,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-05,252,2,214,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-06,252,2,217,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-07,252,2,218,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-08,252,2,223,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-09,252,2,230,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-10,252,2,234,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-11,252,2,238,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-12,252,2,241,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-13,252,2,243,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-14,252,2,243,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-15,252,2,243,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-16,252,2,248,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-17,253,2,248,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-18,253,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-19,253,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-20,254,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-21,254,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-22,254,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-23,254,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-24,254,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-25,254,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guangxi",2020-03-26,254,2,250,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",23.8298,108.7881
"Asia","CHN","China","Guizhou",2020-01-22,1,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-23,3,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-24,3,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-25,4,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-26,5,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-27,7,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-28,9,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-29,9,0,1,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-30,12,0,1,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-01-31,29,0,2,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-01,29,0,2,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-02,38,0,2,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-03,46,0,2,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-04,58,0,2,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-05,64,1,9,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-06,71,1,6,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-07,81,1,6,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-08,89,1,7,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-09,99,1,7,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-10,109,1,10,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-11,127,1,17,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-12,133,1,18,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-13,135,1,27,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-14,140,1,28,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-15,143,1,41,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-16,144,1,46,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-17,146,1,57,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-18,146,2,66,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-19,146,2,70,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-20,146,2,72,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-21,146,2,77,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-22,146,2,90,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-23,146,2,102,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-24,146,2,102,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-25,146,2,104,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-26,146,2,104,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-27,146,2,112,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-28,146,2,112,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-02-29,146,2,112,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-01,146,2,112,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-02,146,2,114,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-03,146,2,114,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-04,146,2,114,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-05,146,2,114,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-06,146,2,114,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-07,146,2,115,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-08,146,2,117,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-09,146,2,123,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-10,146,2,129,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-11,146,2,133,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-12,146,2,137,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-13,146,2,140,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-14,146,2,143,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-15,146,2,143,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-16,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-17,147,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-18,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-19,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-20,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-21,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-22,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-23,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-24,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-25,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Guizhou",2020-03-26,146,2,144,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",26.8154,106.8748
"Asia","CHN","China","Hainan",2020-01-22,4,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-23,5,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-24,8,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-25,19,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-26,22,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-27,33,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-28,40,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-29,43,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-30,46,1,1,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-01-31,52,1,1,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-01,62,1,1,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-02,64,1,4,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-03,72,1,4,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-04,80,1,5,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-05,99,1,5,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-06,106,1,8,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-07,117,2,10,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-08,124,2,14,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-09,131,3,19,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-10,138,3,19,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-11,144,3,20,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-12,157,4,27,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-13,157,4,30,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-14,159,4,43,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-15,162,4,39,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-16,162,4,52,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-17,163,4,59,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-18,163,4,79,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-19,168,4,84,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-20,168,4,86,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-21,168,4,95,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-22,168,4,104,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-23,168,5,106,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-24,168,5,116,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-25,168,5,124,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-26,168,5,129,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-27,168,5,131,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-28,168,5,133,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-02-29,168,5,148,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-01,168,5,149,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-02,168,5,151,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-03,168,5,155,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-04,168,5,158,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-05,168,6,158,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-06,168,6,158,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-07,168,6,158,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-08,168,6,159,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-09,168,6,159,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-10,168,6,159,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-11,168,6,159,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-12,168,6,160,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-13,168,6,160,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-14,168,6,160,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-15,168,6,160,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-16,168,6,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-17,168,6,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-18,168,6,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-19,168,6,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-20,168,6,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-21,168,6,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-22,168,6,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-23,168,6,161,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-24,168,6,168,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-25,168,6,168,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hainan",2020-03-26,168,6,168,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",19.1959,109.7453
"Asia","CHN","China","Hebei",2020-01-22,1,0,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-23,1,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-24,2,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-25,8,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-26,13,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-27,18,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-28,33,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-29,48,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-30,65,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-01-31,82,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-02-01,96,1,0,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-02-02,104,1,3,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
"Asia","CHN","China","Hebei",2020-02-03,113,1,3,"Western Pacific","WPR","Upper middle income","WB_UMI","2017","2018",39.549,116.1306
